X,Y,Z,category_name,predcategory,image_path
10.067691,7.2024555,2.460009,custard apple,custard apple,Fruit-Project_split/val/custard apple/971.jpg
10.104722,6.954549,2.6090627,custard apple,custard apple,Fruit-Project_split/val/custard apple/973.jpg
10.120053,7.3034573,2.2850122,custard apple,custard apple,Fruit-Project_split/val/custard apple/977.jpg
10.128061,6.9280586,2.6591935,custard apple,custard apple,Fruit-Project_split/val/custard apple/979.jpg
10.348406,7.586176,1.9531702,custard apple,custard apple,Fruit-Project_split/val/custard apple/984.jpg
10.170751,6.633047,2.3069808,custard apple,custard apple,Fruit-Project_split/val/custard apple/987.jpg
10.144061,7.103861,2.1800785,custard apple,custard apple,Fruit-Project_split/val/custard apple/989.jpg
10.160779,7.2394276,2.0546303,custard apple,custard apple,Fruit-Project_split/val/custard apple/991.jpg
9.690934,3.8349051,8.764475,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/1.jpg
9.692063,4.2103477,9.398855,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/1009.jpg
12.1870985,6.116602,4.2668295,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/1011.jpg
10.025932,3.9136832,8.496036,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/1012.jpg
10.201092,3.7668147,8.249023,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/1016.jpg
13.016038,6.6634665,4.8588443,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/1020.jpg
9.626299,3.720096,8.471007,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/1025.jpg
9.695561,4.16868,9.34528,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/1032.jpg
9.630967,4.041263,9.155338,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/109.jpg
10.566152,2.1094666,-1.882501,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/11.jpg
9.692476,4.1724896,9.339243,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/112.jpg
9.636632,4.071186,9.188552,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/116.jpg
9.632582,4.0794463,9.213743,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/119.jpg
10.866899,4.742011,7.699832,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/12.jpg
9.6072645,4.303484,9.487621,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/120.jpg
9.682031,4.041689,9.133693,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/122.jpg
9.660829,4.023765,9.090593,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/126.jpg
9.699056,4.1651506,9.342253,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/128.jpg
10.064249,3.9211416,8.515578,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/134.jpg
9.701889,4.161793,9.338079,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/148.jpg
9.662625,4.011706,9.059331,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/156.jpg
10.31983,3.926715,7.7228,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/159.jpg
9.627937,4.037496,9.142504,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/163.jpg
9.739181,4.1508203,9.330719,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/170.jpg
10.033483,3.9402056,8.586957,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/176.jpg
9.622289,4.2638183,9.444225,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/178.jpg
10.88096,4.7513714,7.6850953,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/18.jpg
9.869735,3.830979,8.601148,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/187.jpg
9.706269,3.8491216,8.763165,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/193.jpg
10.060648,4.0323515,8.744126,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/194.jpg
9.858323,3.767005,8.363351,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/195.jpg
9.683291,4.113847,9.237303,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/196.jpg
10.0469,3.9072232,8.40701,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/197.jpg
9.662769,4.014934,9.075785,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/198.jpg
9.6503725,4.1708636,9.3214,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/213.jpg
10.863624,4.7366524,7.7052817,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/217.jpg
9.694546,3.8176515,8.682096,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/220.jpg
9.658814,4.045112,9.148569,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/221.jpg
10.319139,3.9361122,7.754771,dragonfruit,saguaro,Fruit-Project_split/val/dragonfruit/227.jpg
9.635281,3.6667702,8.299548,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/228.jpg
9.592424,4.321157,9.504039,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/229.jpg
9.631123,4.024668,9.118138,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/236.jpg
9.788409,3.7960486,8.500193,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/240.jpg
9.653593,4.1215534,9.27911,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/249.jpg
9.672844,3.734482,8.325452,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/250.jpg
10.871637,4.7414327,7.6902494,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/251.jpg
9.676445,4.033918,9.104482,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/279.jpg
9.8050785,3.7273438,8.31761,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/288.jpg
9.813775,3.8369396,0.18946199,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/296.jpg
9.642984,4.2307577,9.410749,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/303.jpg
9.858139,3.9295146,8.520539,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/305.jpg
9.645713,4.0273676,9.113111,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/308.jpg
9.57498,4.0323567,9.120936,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/309.jpg
9.67808,3.8195813,8.71706,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/310.jpg
10.242868,3.7608385,8.067526,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/315.jpg
9.701429,4.047118,9.136259,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/318.jpg
9.699807,3.8360763,8.768393,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/324.jpg
9.996425,3.9336877,8.392427,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/327.jpg
9.691092,3.9882333,8.935172,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/33.jpg
9.9313345,3.8798876,8.569231,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/332.jpg
9.683069,3.978713,9.016241,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/336.jpg
9.748959,4.1402297,9.325163,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/340.jpg
9.724687,4.1578665,9.342485,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/349.jpg
10.105851,3.8666148,8.409882,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/350.jpg
9.707203,3.825028,8.710708,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/352.jpg
9.702712,3.7667332,8.286493,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/354.jpg
9.715181,4.1734695,9.355312,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/357.jpg
9.728051,3.9514742,8.931084,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/370.jpg
9.6895685,3.8507073,8.78262,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/371.jpg
10.103689,3.9878247,8.647074,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/373.jpg
9.763007,4.1311855,9.285707,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/378.jpg
12.553363,6.060617,4.7388005,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/379.jpg
9.7666645,4.132977,9.284608,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/380.jpg
9.701927,3.7623103,8.320849,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/384.jpg
9.807479,4.071623,9.170742,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/392.jpg
10.854249,4.7288575,7.716239,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/40.jpg
9.834038,4.095264,9.147663,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/405.jpg
9.76618,4.162847,9.346166,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/407.jpg
9.681842,3.6635318,8.217051,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/411.jpg
9.748983,4.169127,9.360893,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/412.jpg
9.610982,3.678341,8.362821,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/417.jpg
9.653629,3.6275043,8.170136,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/422.jpg
9.602387,3.695342,8.408742,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/427.jpg
9.5949545,3.6870995,8.377902,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/432.jpg
9.610271,3.6791325,8.335061,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/434.jpg
9.661706,3.632002,8.161481,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/442.jpg
0.13743083,1.0041184,6.361539,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/444.jpg
10.522047,4.3102355,7.6928005,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/45.jpg
9.934099,3.817561,8.370575,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/452.jpg
10.739115,3.611857,3.6057982,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/457.jpg
1.2628685,0.8328787,6.2590923,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/461.jpg
9.696792,3.8601944,8.790332,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/462.jpg
9.689771,3.8420217,8.7823515,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/463.jpg
9.6037445,3.6868458,8.388026,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/464.jpg
10.067605,4.010957,8.696926,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/473.jpg
9.679035,3.6559844,8.201025,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/475.jpg
9.693887,4.176136,9.360443,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/48.jpg
9.680855,3.683168,8.240104,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/483.jpg
9.668277,3.6593645,8.2273,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/484.jpg
9.744922,3.6943026,8.132537,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/486.jpg
10.883891,4.75234,7.678884,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/489.jpg
9.573914,3.6663592,8.362003,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/493.jpg
9.609876,3.7073355,8.439385,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/501.jpg
0.13813718,1.0034097,6.360988,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/504.jpg
9.635652,4.2274632,9.403516,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/506.jpg
9.621747,3.6679144,8.314275,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/507.jpg
9.614397,4.239842,9.406139,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/509.jpg
10.074685,4.053651,8.76895,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/51.jpg
10.789124,4.6635942,7.7545094,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/514.jpg
10.88465,4.7494307,7.675411,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/515.jpg
10.876524,4.749363,7.6927543,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/517.jpg
9.715208,4.13189,9.29434,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/53.jpg
7.9012847,-0.1826971,4.4437785,dragonfruit,barberry,Fruit-Project_split/val/dragonfruit/530.jpg
12.6533985,2.5802057,1.8081846,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/539.jpg
9.665607,3.6505277,8.198514,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/542.jpg
9.983891,3.8866456,8.542456,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/543.jpg
9.648889,3.644923,8.226358,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/553.jpg
10.335272,2.9235358,3.6652465,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/556.jpg
10.589525,3.2894044,3.56065,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/558.jpg
10.3608,3.583473,3.5965033,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/560.jpg
10.018682,3.8953567,8.479443,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/568.jpg
6.1683874,-0.06038517,7.526835,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/570.jpg
10.335997,3.5608795,3.596348,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/593.jpg
10.049488,4.0311327,8.757171,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/608.jpg
10.882981,3.8581316,3.7658405,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/611.jpg
9.721457,3.8309586,8.751869,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/618.jpg
9.972734,3.8204267,8.2871475,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/62.jpg
9.693591,3.907726,8.897801,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/627.jpg
9.766598,4.142843,9.319697,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/630.jpg
10.093958,4.0120053,8.681139,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/631.jpg
10.081761,3.8978627,8.434916,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/638.jpg
9.702685,4.193851,9.353972,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/666.jpg
9.683677,4.0240245,9.1029005,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/668.jpg
10.135312,3.7965226,8.324275,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/672.jpg
10.097273,3.9988012,8.642836,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/675.jpg
10.0956,3.956574,8.602313,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/678.jpg
9.645539,3.6710358,8.258158,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/68.jpg
9.978285,3.877771,8.518511,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/684.jpg
9.6541195,4.0537634,9.166843,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/698.jpg
9.897969,3.8105023,8.4346,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/700.jpg
9.888575,3.820626,8.530442,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/701.jpg
10.103988,4.0271683,8.672813,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/702.jpg
9.997095,3.920794,8.625364,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/703.jpg
10.047203,3.9340618,8.526925,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/708.jpg
9.72484,3.8492048,8.732334,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/710.jpg
9.725957,3.8106785,8.620589,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/711.jpg
10.874294,4.749807,7.698774,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/721.jpg
10.132031,4.410021,1.8448956,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/727.jpg
9.77909,3.809518,8.562876,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/728.jpg
10.873803,4.7487016,7.6982613,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/729.jpg
10.082544,3.8723822,8.369064,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/73.jpg
10.063947,4.031836,8.741708,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/739.jpg
9.63778,3.669593,8.296787,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/744.jpg
10.070605,3.9869957,8.646272,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/748.jpg
9.712703,3.8347373,8.750562,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/75.jpg
10.868418,4.743807,7.700368,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/751.jpg
10.834067,2.5700505,3.7175982,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/757.jpg
10.12897,3.9109757,8.325899,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/758.jpg
9.685278,4.194075,9.358956,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/762.jpg
10.028009,3.909644,8.515121,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/768.jpg
9.717835,3.831822,8.706985,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/772.jpg
9.626945,4.248582,9.423294,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/778.jpg
9.909125,3.9568636,8.54788,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/78.jpg
9.663944,4.0138874,9.059127,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/788.jpg
9.5923395,4.316474,9.498278,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/789.jpg
10.118289,3.982138,8.623786,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/798.jpg
10.183671,3.7696142,8.255203,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/8.jpg
9.61174,4.287406,9.460267,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/80.jpg
9.71144,3.6633189,8.197128,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/804.jpg
10.032056,3.9352493,8.569784,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/806.jpg
9.788234,4.133363,9.334533,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/815.jpg
9.703467,4.1452374,9.318585,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/819.jpg
9.622248,4.273595,9.456569,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/82.jpg
9.759334,3.8994694,8.837793,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/820.jpg
10.096267,4.003074,8.683096,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/824.jpg
9.663797,4.193071,9.357238,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/825.jpg
10.106755,3.9688895,8.664804,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/845.jpg
9.763877,3.8551288,8.742249,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/847.jpg
10.072832,4.0859003,8.825297,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/848.jpg
-0.23936297,1.0293846,6.3593135,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/860.jpg
9.756095,4.1452045,9.315724,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/864.jpg
12.672569,2.523986,1.6900077,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/865.jpg
9.887752,3.792128,8.3835745,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/873.jpg
9.955261,4.065611,8.938939,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/877.jpg
0.6218782,0.9290635,6.3305693,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/886.jpg
10.879127,4.7533584,7.6915927,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/897.jpg
9.69155,4.0549617,9.164283,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/903.jpg
10.288646,3.9218385,7.826483,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/911.jpg
9.700414,3.932671,8.926471,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/916.jpg
12.689179,2.4654412,1.6548094,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/919.jpg
9.678649,4.273351,9.484639,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/922.jpg
9.734922,3.8094172,8.671411,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/925.jpg
9.688947,4.1744876,9.352003,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/929.jpg
9.833974,3.798072,8.485893,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/931.jpg
11.365732,3.436657,3.9838288,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/946.jpg
0.27702653,0.9842368,6.3564243,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/948.jpg
9.5762825,4.338402,9.526961,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/954.jpg
9.705058,3.6790488,8.234839,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/957.jpg
9.796184,3.8666432,8.724552,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/963.jpg
10.050083,4.0656266,8.83327,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/967.jpg
9.710686,3.8369167,8.7375965,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/969.jpg
9.62166,4.2539907,9.42348,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/97.jpg
9.612584,4.109253,9.235019,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/974.jpg
10.065357,4.0323167,8.747571,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/975.jpg
10.876095,4.7483444,7.6891513,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/98.jpg
9.5734,4.2544174,9.381446,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/981.jpg
9.922981,3.942467,8.672003,dragonfruit,dragonfruit,Fruit-Project_split/val/dragonfruit/996.jpg
8.237168,11.928962,8.662116,durian,durian,Fruit-Project_split/val/durian/1006.jpg
8.625611,11.302179,8.217627,durian,durian,Fruit-Project_split/val/durian/1008.jpg
8.604893,11.253824,8.253032,durian,durian,Fruit-Project_split/val/durian/1013.jpg
8.576638,11.598738,8.306815,durian,durian,Fruit-Project_split/val/durian/1016.jpg
8.20144,11.806342,8.724414,durian,durian,Fruit-Project_split/val/durian/106.jpg
8.65058,11.735121,8.146928,durian,durian,Fruit-Project_split/val/durian/120.jpg
8.308531,11.768115,8.603556,durian,durian,Fruit-Project_split/val/durian/121.jpg
8.250414,11.953254,8.647202,durian,durian,Fruit-Project_split/val/durian/137.jpg
8.607068,11.1471195,8.237889,durian,durian,Fruit-Project_split/val/durian/143.jpg
8.646463,11.167197,8.197663,durian,durian,Fruit-Project_split/val/durian/145.jpg
8.5986395,11.177578,8.248771,durian,durian,Fruit-Project_split/val/durian/148.jpg
8.600142,11.2221575,8.261665,durian,durian,Fruit-Project_split/val/durian/149.jpg
8.601268,11.2573185,8.282563,durian,durian,Fruit-Project_split/val/durian/151.jpg
8.543754,11.312105,8.32892,durian,durian,Fruit-Project_split/val/durian/154.jpg
8.1875725,11.984725,8.705884,durian,durian,Fruit-Project_split/val/durian/155.jpg
8.308525,11.897374,8.588897,durian,durian,Fruit-Project_split/val/durian/156.jpg
8.639606,11.325878,8.238588,durian,durian,Fruit-Project_split/val/durian/158.jpg
8.421555,11.471901,8.4682865,durian,durian,Fruit-Project_split/val/durian/16.jpg
8.6269245,11.832974,8.135566,durian,durian,Fruit-Project_split/val/durian/164.jpg
8.612146,11.119246,8.2211075,durian,durian,Fruit-Project_split/val/durian/168.jpg
9.846416,3.3903258,-0.19511642,durian,durian,Fruit-Project_split/val/durian/17.jpg
8.600298,11.220205,8.23346,durian,durian,Fruit-Project_split/val/durian/172.jpg
8.661125,11.836201,8.101517,durian,durian,Fruit-Project_split/val/durian/175.jpg
8.318851,11.780543,8.6018305,durian,durian,Fruit-Project_split/val/durian/176.jpg
8.202751,11.929707,8.699536,durian,durian,Fruit-Project_split/val/durian/18.jpg
8.5918255,11.403171,8.2764225,durian,durian,Fruit-Project_split/val/durian/180.jpg
8.580913,11.354326,8.258974,durian,durian,Fruit-Project_split/val/durian/190.jpg
8.641966,11.103473,8.191197,durian,durian,Fruit-Project_split/val/durian/193.jpg
8.536142,11.521467,8.3504715,durian,durian,Fruit-Project_split/val/durian/195.jpg
8.62844,11.123727,8.204252,durian,durian,Fruit-Project_split/val/durian/197.jpg
8.588695,11.219252,8.264227,durian,durian,Fruit-Project_split/val/durian/198.jpg
8.497916,11.342357,8.386886,durian,durian,Fruit-Project_split/val/durian/209.jpg
8.638906,11.857055,8.127346,durian,durian,Fruit-Project_split/val/durian/214.jpg
8.141272,11.961953,8.767413,durian,durian,Fruit-Project_split/val/durian/22.jpg
8.165791,12.007926,8.7319975,durian,durian,Fruit-Project_split/val/durian/220.jpg
8.503535,11.298121,8.375479,durian,durian,Fruit-Project_split/val/durian/230.jpg
8.637618,11.859364,8.13058,durian,durian,Fruit-Project_split/val/durian/235.jpg
8.133064,12.036472,8.764442,durian,durian,Fruit-Project_split/val/durian/252.jpg
8.215607,11.798793,8.710814,durian,durian,Fruit-Project_split/val/durian/254.jpg
8.2234955,11.780265,8.700589,durian,durian,Fruit-Project_split/val/durian/262.jpg
8.591535,11.295384,8.291799,durian,durian,Fruit-Project_split/val/durian/263.jpg
8.471483,11.786449,8.392471,durian,durian,Fruit-Project_split/val/durian/271.jpg
9.815714,3.3517723,-0.17016365,durian,durian,Fruit-Project_split/val/durian/272.jpg
8.595598,11.566487,8.204035,durian,durian,Fruit-Project_split/val/durian/281.jpg
8.664828,11.630839,8.183479,durian,durian,Fruit-Project_split/val/durian/285.jpg
8.186341,11.979473,8.702933,durian,durian,Fruit-Project_split/val/durian/291.jpg
8.326711,11.77299,8.567673,durian,durian,Fruit-Project_split/val/durian/292.jpg
8.243253,11.968757,8.647756,durian,durian,Fruit-Project_split/val/durian/295.jpg
8.636602,11.140727,8.204682,durian,durian,Fruit-Project_split/val/durian/297.jpg
8.439459,11.768828,8.4700985,durian,durian,Fruit-Project_split/val/durian/300.jpg
9.818844,3.3484993,-0.15359919,durian,durian,Fruit-Project_split/val/durian/303.jpg
8.604362,11.291304,8.261661,durian,durian,Fruit-Project_split/val/durian/305.jpg
