X,Y,Z,category_name,image_path
-16.95582,-15.942946,4.5896306,jalapeno,Fruit-Project_split/val/jalapeno/214.jpg
-13.986228,-18.611948,5.819325,jalapeno,Fruit-Project_split/val/jalapeno/223.jpg
-14.312792,-14.573927,3.1395361,jalapeno,Fruit-Project_split/val/jalapeno/233.jpg
-13.275662,-14.872066,4.7539563,jalapeno,Fruit-Project_split/val/jalapeno/244.jpg
-13.134382,-16.19966,4.9918084,jalapeno,Fruit-Project_split/val/jalapeno/257.jpg
-11.718696,-11.872915,3.687508,jalapeno,Fruit-Project_split/val/jalapeno/26.jpg
-8.322013,-18.09599,4.550116,jalapeno,Fruit-Project_split/val/jalapeno/260.jpg
-12.664067,-11.02236,2.9184182,jalapeno,Fruit-Project_split/val/jalapeno/268.jpg
-12.276921,-7.7368383,7.4425893,jalapeno,Fruit-Project_split/val/jalapeno/282.jpg
-7.462396,-19.066431,3.8885076,jalapeno,Fruit-Project_split/val/jalapeno/284.jpg
-1.187798,-19.216547,-0.75418264,jalapeno,Fruit-Project_split/val/jalapeno/289.jpg
-7.525878,-16.08889,-11.171067,jalapeno,Fruit-Project_split/val/jalapeno/292.jpg
-13.119666,-14.895901,6.041462,jalapeno,Fruit-Project_split/val/jalapeno/303.jpg
-13.5902405,-19.539303,6.448458,jalapeno,Fruit-Project_split/val/jalapeno/306.jpg
28.61921,-6.783313,-0.26779938,tomato,Fruit-Project_split/val/jalapeno/309.jpg
-16.27737,-21.149977,6.4793134,jalapeno,Fruit-Project_split/val/jalapeno/31.jpg
-13.017876,-14.905306,3.0707545,jalapeno,Fruit-Project_split/val/jalapeno/310.jpg
-20.040369,-10.988578,-4.212983,jalapeno,Fruit-Project_split/val/jalapeno/330.jpg
-9.572575,-12.156353,5.8586345,jalapeno,Fruit-Project_split/val/jalapeno/336.jpg
-16.152416,-18.425314,3.344812,jalapeno,Fruit-Project_split/val/jalapeno/337.jpg
-17.19768,-16.239748,4.735875,jalapeno,Fruit-Project_split/val/jalapeno/341.jpg
-6.2956867,-22.61196,-7.5022855,bell pepper,Fruit-Project_split/val/jalapeno/346.jpg
-14.308068,-21.005676,3.6171432,jalapeno,Fruit-Project_split/val/jalapeno/351.jpg
-15.536488,-19.774391,5.6632614,jalapeno,Fruit-Project_split/val/jalapeno/352.jpg
-12.146396,-15.754841,4.008303,jalapeno,Fruit-Project_split/val/jalapeno/353.jpg
-11.542356,-14.776524,5.5337005,jalapeno,Fruit-Project_split/val/jalapeno/357.jpg
-10.49006,-8.51943,6.973454,jalapeno,Fruit-Project_split/val/jalapeno/359.jpg
-10.575793,-13.473966,5.898455,jalapeno,Fruit-Project_split/val/jalapeno/362.jpg
-5.7472305,-19.777004,1.1896465,jalapeno,Fruit-Project_split/val/jalapeno/367.jpg
-11.340272,-6.992466,9.15143,eggplant,Fruit-Project_split/val/jalapeno/369.jpg
5.7036333,1.5733958,12.328596,pineapple,Fruit-Project_split/val/jalapeno/370.jpg
-17.25681,-14.664498,6.205967,jalapeno,Fruit-Project_split/val/jalapeno/383.jpg
-9.406174,-19.174988,4.178783,jalapeno,Fruit-Project_split/val/jalapeno/387.jpg
-15.9741745,-13.621919,5.795529,jalapeno,Fruit-Project_split/val/jalapeno/39.jpg
-14.423276,-17.277136,8.493653,jalapeno,Fruit-Project_split/val/jalapeno/392.jpg
-2.6695662,-21.454975,-7.3397646,bell pepper,Fruit-Project_split/val/jalapeno/40.jpg
-9.401432,-4.8498707,20.186264,jalapeno,Fruit-Project_split/val/jalapeno/400.jpg
-8.0714035,-22.213282,3.322537,jalapeno,Fruit-Project_split/val/jalapeno/408.jpg
-10.915183,-12.41133,5.8188295,jalapeno,Fruit-Project_split/val/jalapeno/416.jpg
-10.51148,-18.028236,4.272288,jalapeno,Fruit-Project_split/val/jalapeno/420.jpg
-13.137624,-15.782373,3.149904,jalapeno,Fruit-Project_split/val/jalapeno/429.jpg
-16.514967,-15.439027,0.52048624,jalapeno,Fruit-Project_split/val/jalapeno/439.jpg
-13.805648,-17.005848,6.198517,jalapeno,Fruit-Project_split/val/jalapeno/455.jpg
-14.260576,-14.9447775,6.001733,jalapeno,Fruit-Project_split/val/jalapeno/457.jpg
-5.2985587,-18.815416,-1.1575832,jalapeno,Fruit-Project_split/val/jalapeno/465.jpg
-15.784215,-13.145975,5.322223,jalapeno,Fruit-Project_split/val/jalapeno/472.jpg
-4.5478187,-20.340168,2.7616136,jalapeno,Fruit-Project_split/val/jalapeno/475.jpg
-14.190501,-15.041061,5.6644177,jalapeno,Fruit-Project_split/val/jalapeno/485.jpg
-14.079429,-17.953909,7.4656434,jalapeno,Fruit-Project_split/val/jalapeno/501.jpg
-11.56068,-12.124594,4.0680346,jalapeno,Fruit-Project_split/val/jalapeno/503.jpg
-8.155894,-18.314442,4.3897195,jalapeno,Fruit-Project_split/val/jalapeno/512.jpg
-14.806564,-17.851362,4.8169613,jalapeno,Fruit-Project_split/val/jalapeno/517.jpg
-10.897373,-12.066523,5.488924,jalapeno,Fruit-Project_split/val/jalapeno/527.jpg
-8.261971,-16.060091,5.2505097,jalapeno,Fruit-Project_split/val/jalapeno/531.jpg
-14.697479,-14.553048,6.9693522,jalapeno,Fruit-Project_split/val/jalapeno/533.jpg
-10.648329,-19.832603,6.0868344,jalapeno,Fruit-Project_split/val/jalapeno/537.jpg
-14.695052,-12.61839,3.6436899,jalapeno,Fruit-Project_split/val/jalapeno/539.jpg
-16.25535,-21.123669,6.4698753,jalapeno,Fruit-Project_split/val/jalapeno/541.jpg
-14.195296,-19.930887,6.9540052,jalapeno,Fruit-Project_split/val/jalapeno/559.jpg
3.6094408,5.456303,11.2055,eggplant,Fruit-Project_split/val/jalapeno/560.jpg
-10.542982,-10.365107,7.1846824,jalapeno,Fruit-Project_split/val/jalapeno/561.jpg
-11.291685,-14.257718,4.556922,jalapeno,Fruit-Project_split/val/jalapeno/564.jpg
-15.83305,-18.620384,6.6291213,jalapeno,Fruit-Project_split/val/jalapeno/566.jpg
-14.383228,-17.492588,8.114838,jalapeno,Fruit-Project_split/val/jalapeno/568.jpg
-10.988943,-11.905678,4.954486,jalapeno,Fruit-Project_split/val/jalapeno/569.jpg
-12.422043,-10.722741,5.5915904,jalapeno,Fruit-Project_split/val/jalapeno/571.jpg
-10.824538,-14.167605,4.355482,jalapeno,Fruit-Project_split/val/jalapeno/575.jpg
-10.432868,-8.399028,6.983836,jalapeno,Fruit-Project_split/val/jalapeno/576.jpg
-12.099447,-21.370068,1.9869093,jalapeno,Fruit-Project_split/val/jalapeno/577.jpg
-8.950122,-11.91632,5.7464414,jalapeno,Fruit-Project_split/val/jalapeno/580.jpg
-13.362228,-14.758355,3.4961066,jalapeno,Fruit-Project_split/val/jalapeno/583.jpg
-7.1867623,-20.70535,3.5970852,jalapeno,Fruit-Project_split/val/jalapeno/586.jpg
-12.376173,-16.732014,5.581987,jalapeno,Fruit-Project_split/val/jalapeno/59.jpg
-7.0639353,-21.012959,3.4808886,jalapeno,Fruit-Project_split/val/jalapeno/593.jpg
7.7180405,-2.9604733,17.288807,jalapeno,Fruit-Project_split/val/jalapeno/594.jpg
17.43804,3.8504531,-2.8041353,orange,Fruit-Project_split/val/jalapeno/596.jpg
-11.468585,-14.845282,6.0208597,jalapeno,Fruit-Project_split/val/jalapeno/601.jpg
10.393772,12.73209,15.313001,black cherry,Fruit-Project_split/val/jalapeno/603.jpg
-7.515745,-19.117188,3.9375362,jalapeno,Fruit-Project_split/val/jalapeno/614.jpg
-16.884758,-14.9035635,6.050254,jalapeno,Fruit-Project_split/val/jalapeno/617.jpg
15.938023,-6.605153,18.914288,jalapeno,Fruit-Project_split/val/jalapeno/618.jpg
6.7760324,8.159711,6.2898054,avocado,Fruit-Project_split/val/jalapeno/630.jpg
-3.9930756,-19.106983,-0.545061,jalapeno,Fruit-Project_split/val/jalapeno/646.jpg
-7.467253,-22.210865,3.1935177,jalapeno,Fruit-Project_split/val/jalapeno/662.jpg
-3.605795,-20.19088,0.31633216,jalapeno,Fruit-Project_split/val/jalapeno/664.jpg
-16.196188,-18.342974,6.244716,jalapeno,Fruit-Project_split/val/jalapeno/666.jpg
-16.875114,-7.6992464,4.5115895,jalapeno,Fruit-Project_split/val/jalapeno/668.jpg
-16.736609,-14.028176,6.041515,jalapeno,Fruit-Project_split/val/jalapeno/672.jpg
-10.67774,-19.835833,6.1090302,jalapeno,Fruit-Project_split/val/jalapeno/683.jpg
-15.326256,-8.638905,18.951511,jalapeno,Fruit-Project_split/val/jalapeno/688.jpg
-7.764832,-22.076956,2.3127596,jalapeno,Fruit-Project_split/val/jalapeno/689.jpg
-13.115682,-12.446556,4.1544633,jalapeno,Fruit-Project_split/val/jalapeno/698.jpg
-15.732722,-17.655128,2.1924784,jalapeno,Fruit-Project_split/val/jalapeno/701.jpg
-3.5745955,-18.520319,-0.42674428,jalapeno,Fruit-Project_split/val/jalapeno/702.jpg
-15.267596,-15.290536,5.0954447,jalapeno,Fruit-Project_split/val/jalapeno/703.jpg
-12.145121,-16.063463,7.7388487,jalapeno,Fruit-Project_split/val/jalapeno/704.jpg
-12.02836,-15.995744,7.212164,jalapeno,Fruit-Project_split/val/jalapeno/706.jpg
-13.82295,-18.477737,4.8893595,jalapeno,Fruit-Project_split/val/jalapeno/718.jpg
-9.763193,-19.92283,4.0105968,jalapeno,Fruit-Project_split/val/jalapeno/73.jpg
-14.154467,-15.606922,1.8315895,bell pepper,Fruit-Project_split/val/jalapeno/731.jpg
-13.601633,-14.591852,2.4931417,jalapeno,Fruit-Project_split/val/jalapeno/738.jpg
-14.977308,-19.18182,3.0269685,jalapeno,Fruit-Project_split/val/jalapeno/746.jpg
-13.419291,-22.175304,1.2750883,bell pepper,Fruit-Project_split/val/jalapeno/753.jpg
-13.901717,-20.121284,5.8494816,jalapeno,Fruit-Project_split/val/jalapeno/755.jpg
-15.418802,11.90908,-12.87845,jalapeno,Fruit-Project_split/val/jalapeno/756.jpg
-13.67613,-19.461233,5.4650035,jalapeno,Fruit-Project_split/val/jalapeno/761.jpg
-15.01348,-15.705385,5.306047,jalapeno,Fruit-Project_split/val/jalapeno/764.jpg
-2.317301,-18.274143,-0.17920399,jalapeno,Fruit-Project_split/val/jalapeno/767.jpg
-7.1590962,-21.204773,3.4307373,jalapeno,Fruit-Project_split/val/jalapeno/771.jpg
-12.73677,-16.29276,3.5213232,jalapeno,Fruit-Project_split/val/jalapeno/775.jpg
-13.139695,-20.435713,5.8079386,jalapeno,Fruit-Project_split/val/jalapeno/779.jpg
-13.486997,-12.861907,2.3232808,jalapeno,Fruit-Project_split/val/jalapeno/788.jpg
-13.633634,-13.942056,2.3837917,jalapeno,Fruit-Project_split/val/jalapeno/791.jpg
-14.013516,-14.683924,7.124726,jalapeno,Fruit-Project_split/val/jalapeno/802.jpg
-15.600928,-15.572734,6.289001,jalapeno,Fruit-Project_split/val/jalapeno/81.jpg
-12.030832,-16.360035,4.777182,jalapeno,Fruit-Project_split/val/jalapeno/810.jpg
-14.044318,-11.357697,1.916579,jalapeno,Fruit-Project_split/val/jalapeno/812.jpg
-15.365305,11.584516,-13.243351,jalapeno,Fruit-Project_split/val/jalapeno/813.jpg
-15.001304,-18.201035,3.180283,jalapeno,Fruit-Project_split/val/jalapeno/815.jpg
-12.097936,-15.988782,7.6491504,jalapeno,Fruit-Project_split/val/jalapeno/823.jpg
-16.178112,-16.807526,7.421255,jalapeno,Fruit-Project_split/val/jalapeno/828.jpg
-13.991244,-18.76892,6.322853,jalapeno,Fruit-Project_split/val/jalapeno/831.jpg
-13.956568,-16.068111,3.343366,jalapeno,Fruit-Project_split/val/jalapeno/833.jpg
-16.740086,-17.926426,5.9673862,jalapeno,Fruit-Project_split/val/jalapeno/84.jpg
-14.07471,-11.913531,4.669579,jalapeno,Fruit-Project_split/val/jalapeno/842.jpg
-14.303439,-11.733691,4.7232976,jalapeno,Fruit-Project_split/val/jalapeno/845.jpg
-13.866575,-13.652237,6.071522,jalapeno,Fruit-Project_split/val/jalapeno/846.jpg
-14.728584,-12.756007,4.0224233,jalapeno,Fruit-Project_split/val/jalapeno/849.jpg
-12.089576,-11.115002,5.2647076,jalapeno,Fruit-Project_split/val/jalapeno/850.jpg
-9.019846,-18.729162,2.8018153,jalapeno,Fruit-Project_split/val/jalapeno/856.jpg
-9.243552,-19.207212,3.4253514,jalapeno,Fruit-Project_split/val/jalapeno/857.jpg
-9.022705,-18.140572,2.647666,jalapeno,Fruit-Project_split/val/jalapeno/858.jpg
-16.121513,-18.440329,3.3597019,jalapeno,Fruit-Project_split/val/jalapeno/862.jpg
-11.968307,-5.4644165,-0.75238895,jalapeno,Fruit-Project_split/val/jalapeno/875.jpg
-8.556987,-19.57472,0.9136817,jalapeno,Fruit-Project_split/val/jalapeno/878.jpg
-16.41707,-18.001272,2.4591157,jalapeno,Fruit-Project_split/val/jalapeno/882.jpg
-15.107322,-16.426775,2.7052028,jalapeno,Fruit-Project_split/val/jalapeno/886.jpg
-15.010416,-18.609165,3.3254175,jalapeno,Fruit-Project_split/val/jalapeno/893.jpg
-13.130661,1.6600413,-6.1561117,jalapeno,Fruit-Project_split/val/jalapeno/894.jpg
-13.224533,-17.916399,6.3394685,jalapeno,Fruit-Project_split/val/jalapeno/897.jpg
-13.458643,-18.534632,6.1406817,jalapeno,Fruit-Project_split/val/jalapeno/900.jpg
-14.801121,-19.606464,2.9482992,jalapeno,Fruit-Project_split/val/jalapeno/902.jpg
-13.382443,-18.790522,6.656661,jalapeno,Fruit-Project_split/val/jalapeno/906.jpg
-14.923853,-17.748003,5.4465966,jalapeno,Fruit-Project_split/val/jalapeno/907.jpg
-14.700201,-17.995245,5.1078424,jalapeno,Fruit-Project_split/val/jalapeno/913.jpg
-13.744217,-14.685146,3.6905293,jalapeno,Fruit-Project_split/val/jalapeno/915.jpg
-13.45237,-12.784285,2.1683567,jalapeno,Fruit-Project_split/val/jalapeno/926.jpg
-15.239797,-14.672323,4.7709217,jalapeno,Fruit-Project_split/val/jalapeno/929.jpg
-16.004896,-18.776274,6.227411,jalapeno,Fruit-Project_split/val/jalapeno/934.jpg
-11.752038,-10.063016,6.450247,jalapeno,Fruit-Project_split/val/jalapeno/94.jpg
-15.427459,-18.716078,3.5096858,jalapeno,Fruit-Project_split/val/jalapeno/942.jpg
-14.647674,-14.359071,3.0979524,jalapeno,Fruit-Project_split/val/jalapeno/946.jpg
-13.563808,-14.436785,2.5432749,jalapeno,Fruit-Project_split/val/jalapeno/949.jpg
-13.402008,-14.512908,2.5121741,jalapeno,Fruit-Project_split/val/jalapeno/952.jpg
-14.042934,-14.211986,2.3910027,jalapeno,Fruit-Project_split/val/jalapeno/953.jpg
-16.4497,-12.015326,2.6475286,jalapeno,Fruit-Project_split/val/jalapeno/963.jpg
-4.353297,-19.314741,-5.4792304,jalapeno,Fruit-Project_split/val/jalapeno/967.jpg
-13.514707,-17.446857,5.3368716,jalapeno,Fruit-Project_split/val/jalapeno/968.jpg
-13.964991,-17.416437,2.672286,jalapeno,Fruit-Project_split/val/jalapeno/970.jpg
-17.287548,-13.788581,2.8726716,jalapeno,Fruit-Project_split/val/jalapeno/972.jpg
-24.048357,2.0772698,1.7054783,pea,Fruit-Project_split/val/jalapeno/973.jpg
-14.416898,-16.643171,1.5702124,bell pepper,Fruit-Project_split/val/jalapeno/976.jpg
-13.792185,-17.219059,4.972237,jalapeno,Fruit-Project_split/val/jalapeno/977.jpg
-15.987725,-12.172798,2.8656378,jalapeno,Fruit-Project_split/val/jalapeno/979.jpg
-13.138985,-16.591902,3.4824083,jalapeno,Fruit-Project_split/val/jalapeno/983.jpg
-16.007055,-15.4064455,5.821881,jalapeno,Fruit-Project_split/val/jalapeno/984.jpg
-10.925364,-18.977982,3.9731097,jalapeno,Fruit-Project_split/val/jalapeno/986.jpg
-14.990241,-16.91768,2.7427328,jalapeno,Fruit-Project_split/val/jalapeno/987.jpg
-12.948447,-12.939596,1.2950525,jalapeno,Fruit-Project_split/val/jalapeno/988.jpg
-11.242962,-12.674952,5.874812,jalapeno,Fruit-Project_split/val/jalapeno/99.jpg
-14.666309,-16.308117,4.7257323,jalapeno,Fruit-Project_split/val/jalapeno/995.jpg
7.1370525,6.704304,-31.10705,kiwi,Fruit-Project_split/val/kiwi/1000.jpg
8.61811,6.083323,-30.899523,kiwi,Fruit-Project_split/val/kiwi/1001.jpg
8.681768,7.7710447,-26.385712,kiwi,Fruit-Project_split/val/kiwi/109.jpg
7.191601,6.203299,-24.9952,kiwi,Fruit-Project_split/val/kiwi/110.jpg
4.3776393,8.389957,15.36963,blueberry,Fruit-Project_split/val/kiwi/122.jpg
5.981236,7.268749,-24.434324,kiwi,Fruit-Project_split/val/kiwi/123.jpg
10.425889,13.838606,-11.742851,kiwi,Fruit-Project_split/val/kiwi/124.jpg
10.761508,11.262292,-16.600742,kiwi,Fruit-Project_split/val/kiwi/131.jpg
-1.2322412,8.878815,-25.904219,cantaloupe,Fruit-Project_split/val/kiwi/132.jpg
8.582775,4.1386614,-25.948778,kiwi,Fruit-Project_split/val/kiwi/14.jpg
10.881913,15.138256,-10.924879,kiwi,Fruit-Project_split/val/kiwi/147.jpg
10.416202,13.920291,-11.745259,kiwi,Fruit-Project_split/val/kiwi/149.jpg
6.0887957,6.5488715,-26.71582,kiwi,Fruit-Project_split/val/kiwi/15.jpg
11.08501,9.857822,-16.954067,kiwi,Fruit-Project_split/val/kiwi/160.jpg
-0.43101698,5.3746653,-0.27722344,kiwi,Fruit-Project_split/val/kiwi/161.jpg
6.9554806,11.555218,-17.584513,kiwi,Fruit-Project_split/val/kiwi/167.jpg
10.888338,12.959354,-16.020727,kiwi,Fruit-Project_split/val/kiwi/168.jpg
6.4566736,5.4797993,-27.331326,kiwi,Fruit-Project_split/val/kiwi/18.jpg
3.4731672,2.8435981,1.0820187,kiwi,Fruit-Project_split/val/kiwi/181.jpg
10.484627,4.465504,-28.035551,kiwi,Fruit-Project_split/val/kiwi/185.jpg
10.385684,9.657085,-15.93795,kiwi,Fruit-Project_split/val/kiwi/187.jpg
-9.716633,8.111957,-6.5974307,avocado,Fruit-Project_split/val/kiwi/190.jpg
7.418836,3.8615289,-26.708479,kiwi,Fruit-Project_split/val/kiwi/192.jpg
-1.1318638,6.774293,1.2015871,macadamia,Fruit-Project_split/val/kiwi/20.jpg
-2.7004607,4.4952106,3.599236,kiwi,Fruit-Project_split/val/kiwi/213.jpg
9.431184,11.619639,-15.412508,kiwi,Fruit-Project_split/val/kiwi/216.jpg
7.376532,8.549104,-25.695084,kiwi,Fruit-Project_split/val/kiwi/220.jpg
6.8538084,5.7151556,-24.353716,kiwi,Fruit-Project_split/val/kiwi/222.jpg
9.2407875,6.806286,-28.911592,kiwi,Fruit-Project_split/val/kiwi/23.jpg
10.308789,6.2636104,-28.011702,kiwi,Fruit-Project_split/val/kiwi/230.jpg
0.5868792,9.275739,5.2128477,macadamia,Fruit-Project_split/val/kiwi/231.jpg
8.833807,6.297257,-30.136183,kiwi,Fruit-Project_split/val/kiwi/234.jpg
9.322168,4.889918,-25.586485,kiwi,Fruit-Project_split/val/kiwi/237.jpg
9.23917,7.026396,-30.283167,kiwi,Fruit-Project_split/val/kiwi/244.jpg
-9.690731,-3.8761806,-3.2757885,bell pepper,Fruit-Project_split/val/kiwi/25.jpg
7.4945216,9.747651,-26.143406,kiwi,Fruit-Project_split/val/kiwi/253.jpg
4.479308,7.515373,-25.90343,kiwi,Fruit-Project_split/val/kiwi/255.jpg
-6.6558385,-1.1437812,-13.298108,mango,Fruit-Project_split/val/kiwi/256.jpg
5.4495964,6.740774,-28.420076,kiwi,Fruit-Project_split/val/kiwi/260.jpg
8.145013,5.2776866,-25.834503,kiwi,Fruit-Project_split/val/kiwi/263.jpg
0.027455317,12.738998,-21.344015,kiwi,Fruit-Project_split/val/kiwi/264.jpg
6.806167,8.08069,-27.220596,kiwi,Fruit-Project_split/val/kiwi/270.jpg
7.0491304,4.8693304,-24.83013,kiwi,Fruit-Project_split/val/kiwi/274.jpg
7.102485,6.1651416,-24.647423,kiwi,Fruit-Project_split/val/kiwi/276.jpg
7.9836054,6.1158586,-28.955616,kiwi,Fruit-Project_split/val/kiwi/280.jpg
8.940702,4.6215076,-25.990894,kiwi,Fruit-Project_split/val/kiwi/291.jpg
-1.4694991,9.890979,-23.474653,kiwi,Fruit-Project_split/val/kiwi/295.jpg
8.746198,6.8708844,-29.646015,kiwi,Fruit-Project_split/val/kiwi/3.jpg
7.676106,9.049829,-18.298908,kiwi,Fruit-Project_split/val/kiwi/302.jpg
5.078931,2.5802054,1.331344,kiwi,Fruit-Project_split/val/kiwi/303.jpg
10.981302,9.335163,-16.833397,kiwi,Fruit-Project_split/val/kiwi/305.jpg
8.321018,8.736272,-16.476566,kiwi,Fruit-Project_split/val/kiwi/307.jpg
9.509867,8.236585,-17.248278,kiwi,Fruit-Project_split/val/kiwi/314.jpg
7.2540636,8.871894,-18.12166,kiwi,Fruit-Project_split/val/kiwi/315.jpg
6.7655826,8.15713,-28.40461,kiwi,Fruit-Project_split/val/kiwi/32.jpg
7.0725694,5.0365963,-26.958172,kiwi,Fruit-Project_split/val/kiwi/322.jpg
-13.058381,-4.1614695,-7.4710712,kiwi,Fruit-Project_split/val/kiwi/323.jpg
5.039532,5.780544,-22.250404,kiwi,Fruit-Project_split/val/kiwi/325.jpg
0.2933245,8.783217,-24.383495,kiwi,Fruit-Project_split/val/kiwi/326.jpg
7.073838,8.693948,-25.684116,kiwi,Fruit-Project_split/val/kiwi/330.jpg
-1.9391484,8.98733,-23.862656,kiwi,Fruit-Project_split/val/kiwi/343.jpg
0.66472137,10.080387,-24.197563,kiwi,Fruit-Project_split/val/kiwi/345.jpg
8.252276,4.057459,-25.385803,kiwi,Fruit-Project_split/val/kiwi/35.jpg
-1.1005902,11.6554575,-21.566385,kiwi,Fruit-Project_split/val/kiwi/360.jpg
0.8746422,10.538927,-23.709375,kiwi,Fruit-Project_split/val/kiwi/368.jpg
-2.2386575,8.7226515,-23.78494,kiwi,Fruit-Project_split/val/kiwi/369.jpg
6.0902214,8.649486,-28.461317,kiwi,Fruit-Project_split/val/kiwi/37.jpg
8.922865,5.0773716,-26.405346,kiwi,Fruit-Project_split/val/kiwi/383.jpg
-16.115593,19.160732,-10.557925,coconut,Fruit-Project_split/val/kiwi/384.jpg
8.829944,5.3892426,-30.997894,kiwi,Fruit-Project_split/val/kiwi/393.jpg
5.1420813,6.4306154,-23.81169,kiwi,Fruit-Project_split/val/kiwi/406.jpg
8.004318,5.1863666,-26.03299,kiwi,Fruit-Project_split/val/kiwi/412.jpg
0.8020278,9.849901,-22.810507,kiwi,Fruit-Project_split/val/kiwi/414.jpg
8.301671,5.698017,-28.23922,kiwi,Fruit-Project_split/val/kiwi/419.jpg
6.4394875,7.63409,-28.517307,kiwi,Fruit-Project_split/val/kiwi/42.jpg
7.494255,8.607557,-26.946627,kiwi,Fruit-Project_split/val/kiwi/422.jpg
5.8706126,6.4247847,-25.612514,kiwi,Fruit-Project_split/val/kiwi/423.jpg
8.459255,8.715872,-27.27216,kiwi,Fruit-Project_split/val/kiwi/425.jpg
10.163008,12.355921,-16.378412,kiwi,Fruit-Project_split/val/kiwi/427.jpg
9.539274,11.716263,-15.517882,kiwi,Fruit-Project_split/val/kiwi/430.jpg
-3.825377,-3.7216706,-10.804978,mango,Fruit-Project_split/val/kiwi/438.jpg
10.544499,11.132828,-14.22339,kiwi,Fruit-Project_split/val/kiwi/44.jpg
10.657292,11.954949,-15.594751,kiwi,Fruit-Project_split/val/kiwi/440.jpg
8.287797,7.991429,-28.491007,kiwi,Fruit-Project_split/val/kiwi/442.jpg
7.917119,5.7147017,-28.652155,kiwi,Fruit-Project_split/val/kiwi/446.jpg
9.394379,12.105329,-15.634173,kiwi,Fruit-Project_split/val/kiwi/453.jpg
-0.4927559,10.60052,-22.581459,kiwi,Fruit-Project_split/val/kiwi/461.jpg
6.2841573,8.027964,-28.914787,kiwi,Fruit-Project_split/val/kiwi/468.jpg
8.569599,7.1703987,-28.772776,kiwi,Fruit-Project_split/val/kiwi/469.jpg
10.316417,14.976367,-11.573318,kiwi,Fruit-Project_split/val/kiwi/473.jpg
7.2051826,8.803976,-26.21812,kiwi,Fruit-Project_split/val/kiwi/474.jpg
-8.783313,6.287946,-3.0355363,kiwi,Fruit-Project_split/val/kiwi/479.jpg
10.200981,6.4196205,-27.996191,kiwi,Fruit-Project_split/val/kiwi/48.jpg
-6.712038,2.064017,-10.890094,jackfruit,Fruit-Project_split/val/kiwi/495.jpg
7.457859,9.361187,-27.425007,kiwi,Fruit-Project_split/val/kiwi/500.jpg
7.5210624,6.5539293,-23.908278,kiwi,Fruit-Project_split/val/kiwi/504.jpg
3.939523,1.5905873,1.3608555,kiwi,Fruit-Project_split/val/kiwi/511.jpg
8.934292,8.29502,-28.599297,kiwi,Fruit-Project_split/val/kiwi/517.jpg
7.230671,7.4899282,-27.280102,kiwi,Fruit-Project_split/val/kiwi/529.jpg
9.158607,5.036766,-25.52345,kiwi,Fruit-Project_split/val/kiwi/534.jpg
9.381868,8.578744,-28.645367,kiwi,Fruit-Project_split/val/kiwi/54.jpg
10.159725,12.332416,-16.386103,kiwi,Fruit-Project_split/val/kiwi/554.jpg
8.721675,4.7787685,-29.542158,kiwi,Fruit-Project_split/val/kiwi/555.jpg
4.519564,6.767939,-27.731476,kiwi,Fruit-Project_split/val/kiwi/559.jpg
-1.262272,8.869117,-25.935028,cantaloupe,Fruit-Project_split/val/kiwi/561.jpg
7.688329,5.2900248,-29.85287,kiwi,Fruit-Project_split/val/kiwi/568.jpg
-4.0009828,-0.4289346,-14.717912,longan,Fruit-Project_split/val/kiwi/569.jpg
8.802902,5.5316443,-29.857994,kiwi,Fruit-Project_split/val/kiwi/57.jpg
7.1341805,4.749387,-24.929525,kiwi,Fruit-Project_split/val/kiwi/584.jpg
4.7125793,6.1136413,-23.787035,kiwi,Fruit-Project_split/val/kiwi/586.jpg
4.8668723,6.740956,-23.280014,kiwi,Fruit-Project_split/val/kiwi/588.jpg
7.475931,9.000894,-22.479622,kiwi,Fruit-Project_split/val/kiwi/591.jpg
7.135525,6.2609606,-24.772797,kiwi,Fruit-Project_split/val/kiwi/592.jpg
7.0885825,10.942934,-17.785467,kiwi,Fruit-Project_split/val/kiwi/597.jpg
7.7291965,6.539068,-27.29728,kiwi,Fruit-Project_split/val/kiwi/60.jpg
9.908726,4.3813624,-25.394802,kiwi,Fruit-Project_split/val/kiwi/601.jpg
8.278105,7.3653865,-31.030315,kiwi,Fruit-Project_split/val/kiwi/616.jpg
-0.91850847,11.634619,-21.613832,kiwi,Fruit-Project_split/val/kiwi/625.jpg
0.8725283,9.822016,-22.801064,kiwi,Fruit-Project_split/val/kiwi/626.jpg
10.002676,11.767588,-14.579686,kiwi,Fruit-Project_split/val/kiwi/628.jpg
-0.3735314,10.756035,-22.340597,kiwi,Fruit-Project_split/val/kiwi/633.jpg
10.71209,14.274221,-9.667707,kiwi,Fruit-Project_split/val/kiwi/644.jpg
1.7265875,7.810147,14.198116,kiwi,Fruit-Project_split/val/kiwi/647.jpg
10.479045,4.4933596,-28.111614,kiwi,Fruit-Project_split/val/kiwi/65.jpg
11.925637,11.432463,-17.692245,kiwi,Fruit-Project_split/val/kiwi/670.jpg
10.237663,14.993716,-11.722626,kiwi,Fruit-Project_split/val/kiwi/678.jpg
32.822666,-4.9365625,2.9513786,pomegranate,Fruit-Project_split/val/kiwi/681.jpg
6.5216284,5.4913325,-27.382166,kiwi,Fruit-Project_split/val/kiwi/69.jpg
7.403047,8.764214,-23.195534,kiwi,Fruit-Project_split/val/kiwi/691.jpg
